sleep_s,test_case,producers,consumers,elapsed_s,produced,consumed,throughput
8,7,1,4,8.010976000,2512786,10301656,1.28689e+06
8,8,4,4,8.010573000,5964666,6063661,757478
8,9,16,4,8.010994000,7890426,2038150,254650
8,10,1,16,8.010658000,597210,9672281,1.20826e+06
8,11,4,16,8.010843000,2112287,8409595,1.05053e+06
8,12,16,16,8.007517000,5043047,5338188,667140
9,1,1,1,9.012250000,17902327,17900857,1.98787e+06
9,2,4,1,9.010608000,11100193,2850689,316566
9,3,16,1,9.008380000,10900737,684061,75987.9
9,4,1,2,9.014021000,12772452,25144206,2.79224e+06
9,5,4,2,9.009444000,8525958,4276938,475039
9,6,16,2,9.008640000,10150849,1334757,148255
9,7,1,4,9.010747000,2792217,11187887,1.24242e+06
9,8,4,4,9.011285000,6678890,6754919,750124
9,9,16,4,9.011148000,9212963,2388552,265243
9,10,1,16,9.007719000,677905,11105157,1.23374e+06
9,11,4,16,9.013440000,2344683,9508576,1.05591e+06
9,12,16,16,9.013725000,5613028,5918565,657247
10,1,1,1,10.007757000,17933664,17967172,1.79649e+06
10,2,4,1,10.008439000,12026065,3084928,308458
10,3,16,1,10.011076000,12264839,813519,81310.2
10,4,1,2,10.006527000,13716883,27291657,2.72894e+06
10,5,4,2,10.013516000,9874955,5001189,499865
10,6,16,2,10.012323000,11380393,1465163,146441
10,7,1,4,10.012732000,3123442,12802177,1.27958e+06
10,8,4,4,10.012196000,6896932,7003526,699988
10,9,16,4,10.013862000,10011321,2605311,260396
10,10,1,16,10.010709000,721309,12017078,1.20129e+06
10,11,4,16,10.011708000,2577930,10510645,1.05052e+06
10,12,16,16,10.010769000,6365417,6494097,649070
20,1,1,1,20.014749000,37977741,37975616,1.8983e+06
20,2,4,1,20.012306000,24707041,6348044,317320
20,3,16,1,20.011100000,23826805,1524357,76202.6
20,4,1,2,20.012236000,29429367,57941490,2.89634e+06
20,5,4,2,20.010910000,19136360,9631834,481470
20,6,16,2,20.011043000,22605659,2907384,145339
20,7,1,4,20.011815000,6171961,25247738,1.26207e+06
20,8,4,4,20.010531000,14303226,14498928,724781
20,9,16,4,20.012550000,20692773,5333159,266590
20,10,1,16,20.011535000,1553814,25372074,1.26846e+06
20,11,4,16,20.006911000,5176751,20953398,1.04765e+06
20,12,16,16,20.009947000,12949919,13397095,669810
40,1,1,1,40.009684000,74324452,74890991,1.87224e+06
40,2,4,1,40.010932000,49606877,12667831,316693
40,3,16,1,40.016504000,49053219,3172365,79296.5
40,4,1,2,40.012665000,62250114,121767070,3.04383e+06
40,5,4,2,40.013655000,38333908,19237924,480887
40,6,16,2,40.010413000,46813568,6046473,151149
40,7,1,4,40.012210000,12507411,50740227,1.26835e+06
40,8,4,4,40.012243000,28602790,28804256,720095
40,9,16,4,40.013921000,41699987,10746849,268637
40,10,1,16,40.010874000,3026687,48930145,1.22315e+06
40,11,4,16,40.011845000,10139013,41669340,1.04167e+06
40,12,16,16,40.010831000,25283007,26128362,653159
80,1,1,1,80.017384000,155939030,156018383,1.95011e+06
